Position,Wild,Mut,Miss
134153,403,1,3
134194,406,1,0
134241,404,1,2
134257,405,1,1
134353,403,1,3
134385,405,1,1
134564,400,1,6
134596,402,1,4
134836,405,1,1
134901,401,1,5
135121,396,1,10
135124,399,1,7
135347,403,1,3
135869,405,2,0
135896,404,2,1
136084,397,1,9
136190,401,1,5
136242,400,1,6
136243,403,1,3
136384,400,1,6
136385,397,2,8
136540,403,1,3
136726,406,1,0
136848,402,1,4
136908,383,1,23
137147,393,2,12
137164,402,1,4
137185,405,1,1
137199,403,1,3
137211,403,1,3
137223,405,1,1
137227,403,1,3
137236,404,1,2
137240,397,1,9
137263,405,1,1
137495,405,1,1
137507,400,1,6
137531,402,1,4
137820,402,1,4
137828,401,1,5
138044,397,2,8
138298,403,2,2
138713,406,1,0
138728,402,1,4
139130,403,1,3
139287,406,1,0
139818,404,1,2
140082,405,1,1
140083,405,1,1
140140,405,1,1
140143,405,1,1
140149,403,1,3
140165,404,1,2
140188,403,1,3
140443,397,1,9
140447,405,1,1
140481,402,2,3
140558,403,1,3
140624,402,2,3
140634,405,1,1
140651,404,1,2
140744,406,1,0
140762,405,1,1
140859,392,1,14
141058,403,1,3
141121,402,1,4
141149,403,1,3
141369,405,1,1
141708,402,1,4
141725,403,1,3
142231,404,1,2
142274,405,1,1
142283,403,1,3
142506,399,1,7
142514,405,1,1
142842,403,1,3
142843,404,1,2
142990,404,1,2
143103,404,1,2
143270,397,1,9
143573,401,1,5
143827,401,1,5
143930,400,1,6
144316,401,1,5
144949,401,1,5
145238,402,2,3
145980,401,1,5
146299,405,1,1
146436,402,1,4
146450,401,1,5
147090,403,1,3
147235,405,1,1
147249,402,4,1
147253,405,1,1
147300,401,1,5
147305,404,1,2
147307,400,1,6
147321,402,1,4
147356,403,1,3
147495,404,1,2
147696,403,1,3
147892,398,2,7
147953,403,1,3
148014,399,1,7
148163,405,1,1
148187,402,1,4
148197,406,1,0
148198,404,2,1
148205,406,1,0
148209,401,1,5
148210,402,1,4
148268,406,1,0
148278,405,1,1
148317,403,1,3
148322,403,1,3
148376,403,1,3
148377,401,1,5
148386,403,1,3
148480,401,1,5
148485,404,1,2
148641,402,1,4
148726,401,1,5
148823,401,1,5
149012,406,1,0
149026,403,1,3
149044,405,1,1
149047,404,1,2
149135,398,3,6
149733,401,1,5
150351,404,1,2
150371,402,1,4
150446,404,2,1
150467,402,1,4
150680,404,1,2
150804,402,1,4
150843,406,1,0
150875,403,1,3
150997,395,1,11
151171,402,1,4
151199,401,1,5
151270,400,1,6
151664,405,1,1
151685,359,1,47
151691,400,1,6
151693,403,1,3
151692,405,1,1
151824,403,1,3
151877,403,1,3
151879,404,1,2
152072,403,1,3
152327,402,1,4
152362,401,1,5
152381,405,1,1
152405,405,1,1
152411,404,1,2
152409,402,1,4
152410,404,1,2
152467,404,1,2
152555,404,1,2
152695,401,1,5
152704,400,1,6
152864,402,1,4
152902,402,1,4
153075,401,2,4
153297,400,1,6
153465,398,1,8
153682,399,1,7
153759,404,1,2
153928,399,1,7
154057,400,1,6
154421,401,1,5
154891,398,1,8
155014,401,1,5
155040,400,1,6
155213,406,1,0
155214,405,1,1
155218,403,1,3
155219,404,1,2
155228,405,1,1
155243,400,1,6
155246,401,1,5
155244,400,1,6
155249,401,2,4
155404,404,1,2
155543,397,1,9
155603,392,1,14
155816,403,1,3
155876,400,1,6
155935,401,1,5
155941,402,1,4
156010,403,1,3
156035,394,1,12
156171,398,1,8
156304,396,1,10
156367,403,1,3
156524,398,1,8
156692,396,1,10
156782,400,1,6
157013,405,1,1
157021,403,1,3
157053,398,1,8
157320,399,1,7
157544,396,7,4
158517,398,1,8
