Position,Wild,Mut,Miss
108424,356,1,5
108504,353,1,8
108519,351,1,10
109027,354,2,6
109076,331,1,30
109115,352,1,9
109121,357,1,4
109130,358,1,3
109347,345,1,16
109425,352,1,9
109479,354,3,5
109493,357,1,4
109520,349,1,12
109527,354,1,7
109559,357,1,4
109766,348,1,13
109847,356,1,5
109851,350,1,11
109883,354,2,6
109895,358,1,3
110127,351,1,10
110141,357,1,4
110159,354,1,7
110176,352,1,9
110331,352,1,9
110339,353,1,8
110472,350,1,11
110688,345,1,16
110700,353,1,8
110770,354,1,7
110865,351,1,10
111002,356,1,5
111027,354,1,7
111038,355,1,6
111051,356,1,5
111069,358,1,3
111074,353,1,8
111090,355,1,6
111114,356,1,5
111128,356,1,5
111139,355,1,6
111636,354,1,7
111669,350,1,11
111753,357,1,4
111976,352,1,9
112045,351,1,10
112355,346,1,15
112374,353,1,8
112469,353,1,8
112511,350,1,11
112725,353,1,8
112947,342,1,19
112951,319,1,42
113133,356,1,5
113393,336,1,25
113395,352,1,9
113413,353,2,7
113440,355,1,6
113456,351,1,10
113505,357,1,4
113578,353,1,8
113619,358,1,3
113685,320,34,8
113716,357,1,4
113741,349,1,12
114047,350,1,11
114567,350,1,11
114603,353,1,8
114613,356,1,5
114614,355,1,6
114620,350,1,11
114671,356,1,5
114808,353,1,8
115113,346,1,15
115162,349,1,12
115196,353,1,8
115548,355,1,6
115554,352,1,9
116211,357,1,4
116231,360,1,1
116305,356,1,5
116878,356,1,5
116935,353,1,8
117394,351,1,10
117459,354,1,7
117471,354,1,7
117491,339,1,22
117522,358,1,3
117536,349,1,12
117617,351,1,10
117711,359,1,2
117744,343,1,18
117754,355,1,6
118192,350,1,11
118193,349,1,12
118522,349,1,12
118594,349,1,12
118595,351,1,10
119101,358,1,3
119119,355,1,6
119120,356,1,5
119171,354,1,7
119172,328,1,33
119174,358,1,3
119175,360,1,1
119261,356,1,5
119262,352,1,9
119271,355,1,6
119531,349,1,12
119533,354,1,7
119534,355,1,6
119604,352,1,9
119651,331,1,30
119677,354,1,7
119678,352,1,9
119681,352,1,9
119696,354,1,7
119750,361,1,0
119815,354,1,7
119906,357,1,4
120202,356,1,5
120231,355,1,6
120303,352,1,9
120576,354,1,7
120823,352,1,9
120870,351,1,10
120923,354,1,7
121005,350,2,10
121362,356,1,5
121511,352,1,9
121541,349,1,12
121618,349,1,12
121670,355,1,6
121710,353,1,8
121751,351,1,10
121752,354,1,7
121772,352,1,9
121833,304,6,52
121907,359,1,2
121915,351,1,10
121969,357,1,4
122027,352,1,9
122038,356,1,5
122157,360,1,1
122171,346,1,15
122174,356,1,5
122202,356,1,5
122211,350,1,11
122498,359,1,2
122502,350,1,11
122516,354,1,7
122520,352,2,8
122891,357,1,4
122964,357,1,4
122990,353,1,8
123030,358,1,3
123031,355,1,6
123040,357,1,4
123076,349,1,12
123151,352,1,9
123372,350,1,11
123483,352,2,8
123484,356,1,5
123485,358,1,3
123525,350,1,11
123562,353,1,8
123773,355,1,6
123777,354,1,7
124165,355,2,5
124260,352,3,7
124404,354,1,7
124433,357,1,4
124444,357,1,4
124769,355,1,6
124770,357,2,3
124771,356,2,4
124780,350,1,11
124814,357,1,4
124863,352,1,9
124876,351,1,10
124902,355,1,6
124919,357,1,4
125165,350,1,11
125220,355,1,6
125225,351,1,10
125527,352,1,9
126897,358,1,3
126901,358,1,3
126923,355,1,6
126994,354,1,7
127038,354,1,7
127180,352,1,9
127181,352,1,9
127221,352,1,9
127226,354,1,7
127364,349,1,12
127365,354,1,7
127561,347,1,14
127616,347,1,14
127685,359,1,2
127727,355,1,6
127776,352,2,8
127777,352,1,9
127861,355,1,6
127806,354,1,7
127815,352,1,9
127957,355,1,6
128007,336,1,25
128021,352,1,9
128037,353,1,8
128092,356,1,5
128104,356,1,5
128122,354,1,7
128148,355,1,6
128152,347,1,14
128231,359,1,2
128297,360,1,1
128303,350,1,11
128305,353,1,8
128438,355,1,6
128439,353,1,8
128449,353,1,8
128453,359,1,2
128463,359,1,2
128484,357,1,4
128485,336,1,25
128503,355,1,6
128521,355,1,6
128556,354,1,7
128567,357,1,4
128702,343,1,18
128764,355,1,6
128779,346,1,15
128806,348,1,13
128848,358,1,3
128925,356,1,5
128931,347,1,14
128961,346,1,15
128983,344,1,17
128995,355,1,6
129009,358,1,3
129163,356,1,5
129411,350,1,11
129743,342,1,19
129825,349,1,12
129837,357,1,4
129857,341,2,19
129862,357,1,4
129875,340,1,21
129937,353,1,8
129948,356,1,5
129964,358,1,3
129994,354,1,7
130033,354,1,7
130059,359,1,2
130080,358,1,3
130166,357,1,4
130168,339,1,22
130180,361,1,0
130203,356,1,5
130205,354,1,7
130251,353,1,8
130254,353,1,8
130324,357,1,4
130396,348,1,13
130460,353,1,8
130514,356,1,5
130528,355,1,6
130537,357,1,4
130536,358,1,3
130940,349,1,12
130946,353,1,8
130962,353,1,8
130978,352,1,9
130987,359,1,2
130988,354,1,7
131022,358,1,3
131031,352,1,9
131127,330,1,31
131796,359,1,2
131801,353,1,8
131875,353,1,8
132330,353,1,8
133017,346,2,14
133018,355,1,6
133079,353,1,8
133199,357,1,4
133208,325,1,36
133210,360,1,1
133222,351,1,10
133227,351,1,10
133375,353,1,8
133433,347,1,14
133460,355,1,6
133553,352,1,9
133578,351,1,10
133580,348,1,13
133661,301,2,59
133673,350,1,11
133674,347,1,14
133692,350,1,11
133704,347,1,14
133712,349,1,12
133746,354,1,7
133816,357,1,4
133817,354,1,7
133847,359,1,2
133861,355,1,6
133896,355,1,6
134038,352,1,9
134129,341,1,20
134338,353,1,8
134563,358,1,3
134625,358,1,3
134682,347,1,14
134886,360,1,1
134916,353,1,8
134927,356,1,5
134948,327,1,34
134957,350,1,11
134987,356,1,5
135232,354,1,7
135695,351,1,10
135704,359,1,2
135747,350,1,11
135748,346,2,14
135752,349,1,12
136370,351,1,10
137030,351,1,10
137342,350,1,11
137378,352,1,9
137500,358,1,3
137501,358,1,3
137609,352,1,9
137681,353,1,8
137690,360,1,1
138355,350,1,11
138356,352,1,9
138358,345,1,16
138664,354,1,7
138680,357,1,4
139127,348,1,13
139539,356,1,5
139615,354,1,7
139616,352,1,9
139624,353,1,8
139722,356,1,5
139887,360,1,1
139946,356,1,5
140494,353,1,8
141226,352,1,9
141256,357,1,4
141573,355,1,6
141583,355,1,6
141672,342,1,19
141677,351,1,10
141704,352,1,9
141735,348,2,12
141740,330,1,31
141754,352,2,8
141756,357,2,3
141757,355,1,6
141839,351,3,8
141988,353,1,8
142077,356,1,5
142256,358,1,3
142416,353,1,8
142423,354,1,7
142530,356,1,5
142536,355,1,6
142540,349,1,12
142541,349,1,12
142544,351,1,10
142548,358,1,3
142549,356,1,5
142567,304,1,57
142588,361,1,0
142593,361,1,0
142619,352,1,9
142622,352,1,9
142640,352,1,9
142647,352,1,9
142657,355,1,6
142669,348,1,13
142672,336,2,24
142756,355,1,6
142790,352,1,9
142820,355,1,6
142830,356,1,5
142831,355,1,6
142843,349,1,12
142845,355,1,6
142848,357,1,4
143260,336,1,25
143280,345,1,16
143325,351,1,10
143376,344,1,17
143392,351,1,10
143635,348,1,13
143660,340,1,21
143670,349,1,12
143688,348,1,13
143859,356,1,5
143906,346,1,15
144766,357,1,4
144769,349,1,12
144902,355,1,6
145353,352,1,9
146823,349,1,12
146977,356,1,5
147289,357,1,4
147314,353,1,8
147457,356,1,5
147480,359,1,2
147539,355,1,6
147993,340,1,21
148033,351,1,10
148081,352,1,9
148317,345,1,16
148455,358,1,3
148857,350,2,10
148864,346,1,15
149417,350,1,11
149441,349,1,12
149448,354,1,7
149631,351,1,10
149744,344,1,17
149745,349,1,12
149757,354,1,7
149760,349,1,12
149810,320,1,41
149939,335,1,26
150013,346,1,15
150019,344,1,17
150021,348,1,13
150330,353,2,7
150408,355,1,6
150422,357,1,4
151205,350,1,11
151335,353,1,8
152124,348,1,13
152306,345,1,16
152847,319,1,42
152886,351,1,10
153057,355,1,6
153141,350,1,11
153153,351,1,10
153192,348,1,13
153408,354,1,7
153497,354,1,7
153590,357,1,4
154431,352,1,9
154650,353,1,8
154704,336,1,25
155305,355,1,6
155318,353,1,8
155344,357,1,4
155616,352,1,9
155796,351,1,10
156470,360,1,1
156525,347,1,14
156668,346,1,15
156669,345,1,16
156670,353,1,8
156672,345,1,16
156675,349,1,12
156676,346,1,15
156990,352,1,9
156991,338,1,23
157344,357,1,4
157486,355,1,6
157999,353,1,8
158031,350,1,11
158192,355,1,6
158601,350,1,11
158804,354,1,7
159277,353,1,8
159603,353,1,8
159650,353,1,8
159654,357,1,4
159753,359,1,2
160446,354,1,7
160574,351,1,10
160639,346,1,15
160703,355,1,6
160898,356,1,5
160970,353,1,8
161012,347,1,14
161042,356,1,5
161134,356,1,5
161163,352,1,9
161169,357,1,4
161618,351,1,10
161652,357,1,4
162386,348,1,13
162494,324,1,37
162634,357,1,4
162810,350,1,11
162854,353,1,8
162923,351,1,10
162996,357,1,4
163017,331,1,30
163295,342,1,19
163348,344,5,13
163502,357,1,4
163522,331,1,30
163524,354,1,7
163549,356,1,5
163552,361,1,0
163760,356,1,5
163766,354,1,7
163838,350,1,11
163998,357,1,4
164007,357,1,4
164087,299,1,62
164118,359,1,2
164301,344,1,17
164347,355,1,6
164349,348,2,12
164364,349,1,12
164427,341,1,20
164525,356,1,5
164603,350,1,11
164921,350,1,11
165073,347,1,14
165150,353,1,8
165238,358,1,3
165765,359,1,2
166470,354,1,7
166849,350,1,11
167141,352,1,9
167143,349,1,12
167501,350,1,11
167738,351,1,10
167828,352,1,9
167910,354,1,7
167936,353,1,8
168429,354,1,7
168460,344,1,17
168510,358,1,3
168565,349,1,12
168567,344,1,17
168573,353,1,8
168618,356,1,5
168620,350,1,11
168808,350,1,11
168843,351,1,10
168881,357,1,4
169039,348,1,13
169040,358,1,3
169319,347,1,14
169415,353,1,8
169435,354,1,7
169445,358,1,3
169479,351,1,10
169485,356,1,5
169512,356,1,5
169514,347,1,14
169505,342,1,19
169507,359,1,2
169584,343,1,18
169603,360,1,1
169607,358,1,3
169608,358,1,3
169612,316,1,45
169617,359,1,2
169652,357,1,4
169654,358,1,3
169655,360,1,1
169659,352,1,9
169663,356,1,5
169669,357,1,4
169670,361,1,0
169673,360,1,1
169676,356,1,5
169677,358,1,3
169686,358,1,3
169687,356,1,5
169689,355,1,6
169694,354,1,7
169695,359,1,2
169700,354,2,6
169735,351,1,10
169736,355,1,6
169944,347,1,14
170142,359,1,2
170267,352,1,9
170270,351,1,10
170315,357,1,4
170375,354,1,7
170431,357,1,4
170456,356,1,5
170482,358,1,3
170483,354,1,7
170496,358,1,3
170575,352,1,9
170586,354,1,7
170943,358,1,3
170993,355,1,6
171358,346,1,15
171374,350,1,11
171411,349,1,12
171564,351,1,10
171697,354,1,7
171796,354,1,7
171885,350,1,11
172521,352,1,9
172683,351,1,10
172849,359,1,2
172890,353,1,8
172923,352,2,8
172980,352,1,9
173001,348,1,13
173177,354,1,7
173466,346,1,15
173467,355,1,6
173517,356,1,5
173544,350,1,11
173557,354,1,7
173673,355,1,6
173773,354,1,7
173774,356,1,5
173835,358,1,3
173839,354,3,5
173905,352,1,9
174115,354,1,7
174151,355,1,6
174424,313,1,48
174426,339,1,22
174828,348,1,13
174829,346,1,15
174830,351,1,10
175947,353,1,8
176027,355,1,6
176133,352,1,9
176134,345,1,16
176147,213,1,148
176237,342,1,19
176345,346,1,15
176442,356,1,5
176590,352,1,9
176627,353,1,8
176649,356,1,5
176879,357,1,4
177036,353,1,8
177183,357,1,4
177413,350,2,10
177915,354,1,7
177936,351,1,10
177969,358,1,3
177971,354,1,7
178058,354,2,6
178560,347,1,14
178564,348,1,13
178917,359,1,2
179022,336,1,25
179167,352,1,9
179244,312,1,49
179414,353,2,7
179475,352,1,9
179697,354,1,7
179720,350,1,11
179766,355,1,6
179871,344,1,17
180026,345,1,16
180033,355,3,4
180077,356,1,5
180097,354,1,7
180159,353,1,8
180346,349,1,12
181263,356,1,5
181311,348,1,13
181326,351,2,9
181438,340,1,21
181648,352,1,9
181882,357,1,4
182490,350,1,11
182511,347,1,14
182515,349,1,12
182681,355,1,6
182715,344,1,17
182722,351,1,10
182714,326,1,35
183288,340,1,21
183290,352,2,8
183392,350,1,11
183484,355,1,6
183491,351,1,10
183499,356,1,5
183516,358,1,3
183560,355,1,6
183561,353,1,8
183626,345,1,16
184101,357,1,4
184131,356,1,5
184156,354,1,7
184157,358,1,3
184172,355,1,6
184337,353,1,8
184339,346,1,15
184583,341,2,19
184601,340,1,21
184606,332,1,29
185195,355,1,6
185416,353,1,8
185417,357,1,4
185604,356,1,5
185848,356,1,5
185944,358,1,3
186003,303,1,58
186057,351,1,10
186184,351,1,10
186191,357,1,4
186196,353,1,8
186264,336,1,25
186581,349,2,11
186706,357,1,4
186712,356,1,5
186880,351,1,10
186887,353,1,8
186913,343,1,18
187281,353,2,7
187360,357,1,4
187365,355,1,6
187854,358,1,3
187894,355,1,6
187989,354,1,7
187993,349,1,12
188008,346,1,15
188012,352,1,9
188108,343,1,18
188110,342,1,19
188204,351,2,9
188637,356,1,5
188638,355,1,6
188694,355,1,6
188851,353,1,8
189166,358,1,3
189852,358,1,3
189892,288,1,73
189937,354,1,7
189947,348,1,13
189987,353,1,8
190026,357,1,4
190043,350,1,11
190084,359,1,2
190100,354,1,7
190133,346,1,15
190169,355,1,6
190180,359,1,2
190242,357,1,4
190258,353,1,8
190263,356,1,5
190266,356,1,5
190271,359,1,2
190301,359,1,2
190308,354,1,7
190347,358,1,3
190356,327,1,34
190421,346,1,15
190487,351,1,10
190499,357,1,4
190544,352,1,9
190576,361,1,0
190662,358,1,3
190675,355,1,6
190783,356,1,5
190793,360,1,1
190802,360,1,1
190806,348,2,12
190851,352,1,9
190922,346,1,15
191014,352,1,9
191078,344,1,17
191091,355,1,6
191100,353,1,8
191102,354,1,7
191144,355,1,6
191172,355,1,6
191173,304,1,57
191183,358,1,3
191189,351,1,10
191201,357,1,4
191202,353,1,8
191203,353,1,8
191263,356,1,5
191364,352,1,9
191434,349,1,12
191515,355,1,6
191523,354,1,7
191637,358,1,3
191869,355,1,6
191990,351,1,10
192014,359,1,2
192026,351,1,10
192055,353,1,8
192070,354,1,7
192312,347,1,14
192449,350,1,11
192456,354,1,7
192457,351,1,10
192497,356,1,5
193041,354,1,7
193073,348,1,13
193193,357,1,4
193660,352,1,9
193774,353,1,8
193810,354,2,6
194025,357,1,4
194026,349,1,12
194138,352,1,9
194306,357,1,4
194311,358,1,3
194312,350,1,11
194316,350,1,11
194320,357,1,4
194340,352,1,9
194395,353,1,8
194776,356,1,5
194888,354,1,7
195236,353,2,7
195245,344,1,17
195250,358,1,3
195765,357,1,4
195768,353,1,8
195877,356,1,5
195889,355,1,6
196796,352,1,9
197159,354,1,7
197166,343,1,18
197167,359,1,2
197180,349,1,12
197191,349,1,12
197203,355,1,6
197297,353,1,8
197376,355,1,6
197378,352,1,9
197379,359,1,2
197387,355,1,6
197545,353,1,8
197736,352,1,9
197740,357,1,4
197744,345,1,16
197754,355,1,6
198457,355,1,6
198470,348,1,13
199099,350,1,11
199219,353,1,8
199223,355,1,6
199227,354,1,7
199324,352,1,9
199381,354,1,7
199382,355,1,6
199407,357,1,4
199890,343,1,18
199932,353,1,8
199942,354,1,7
199951,358,1,3
199962,351,1,10
199965,352,1,9
199966,354,2,6
200003,359,1,2
200226,346,1,15
200233,348,1,13
200237,353,1,8
200404,350,1,11
200502,358,1,3
200660,350,1,11
200831,357,1,4
200869,357,1,4
200917,354,1,7
200930,350,1,11
200935,350,1,11
201097,346,1,15
201159,355,1,6
201170,356,1,5
201198,345,1,16
201214,355,1,6
201502,351,1,10
201642,356,1,5
201631,347,1,14
201799,347,1,14
201836,355,1,6
201872,353,1,8
201873,356,1,5
201962,341,2,19
202005,356,1,5
202309,352,2,8
202326,349,1,12
202327,341,1,20
202464,338,1,23
202799,352,1,9
202899,351,1,10
202987,336,1,25
203022,309,1,52
203254,355,2,5
203372,354,1,7
203382,355,1,6
203427,356,1,5
203509,350,1,11
203659,356,1,5
203661,354,1,7
203751,349,1,12
203809,357,1,4
203839,357,1,4
204082,350,1,11
204161,355,1,6
204181,352,1,9
204262,359,1,2
204483,342,2,18
205010,342,1,19
205036,351,1,10
205226,353,1,8
205288,344,1,17
205308,354,1,7
205420,357,1,4
205669,353,1,8
205710,352,1,9
205727,351,1,10
205776,354,1,7
206255,355,1,6
206256,356,1,5
206438,354,1,7
206640,353,1,8
206653,357,1,4
206749,349,1,12
206997,351,1,10
207073,355,1,6
207275,353,1,8
207399,356,1,5
207944,350,1,11
208044,341,1,20
208162,354,1,7
208163,360,1,1
208165,325,1,36
208179,358,1,3
208180,356,1,5
208196,356,1,5
208237,351,1,10
208245,351,1,10
208261,356,1,5
208269,343,1,18
208295,359,1,2
208335,353,1,8
208340,358,1,3
208342,356,1,5
208763,356,1,5
208786,345,1,16
208877,353,1,8
208900,354,1,7
208918,346,1,15
208930,344,1,17
209014,355,1,6
209419,305,1,56
209764,357,1,4
209773,358,1,3
209964,353,1,8
210030,349,1,12
210140,350,1,11
210328,353,1,8
210330,346,1,15
210391,353,1,8
210392,352,1,9
210416,347,1,14
210444,359,1,2
210449,358,1,3
210531,338,1,23
210593,354,1,7
210659,353,1,8
210748,358,1,3
210857,359,1,2
210870,347,1,14
210924,338,1,23
210954,352,1,9
210955,350,1,11
210956,349,1,12
211198,340,1,21
211240,356,1,5
211412,355,1,6
211415,344,1,17
211420,349,1,12
211716,334,1,27
212391,351,1,10
212431,346,1,15
212440,354,1,7
212443,343,1,18
212458,343,1,18
212709,353,1,8
212733,355,1,6
212738,352,1,9
212765,357,1,4
212994,354,1,7
213306,353,1,8
213309,352,2,8
213337,358,1,3
213484,344,1,17
213494,340,1,21
213608,354,1,7
214369,347,1,14
214380,354,1,7
214500,345,1,16
214524,352,1,9
214573,354,1,7
214695,349,1,12
214734,350,1,11
214775,347,1,14
214784,357,1,4
214791,355,1,6
214794,357,2,3
214806,349,1,12
214808,356,1,5
214809,356,1,5
214823,353,1,8
214842,354,1,7
214853,340,1,21
214863,355,1,6
215238,350,1,11
215242,353,1,8
215303,353,2,7
215351,349,1,12
215396,354,1,7
215402,355,1,6
215456,354,1,7
215526,346,1,15
215559,348,1,13
215667,354,1,7
215672,355,1,6
215677,354,1,7
215684,351,1,10
215719,359,1,2
215748,358,1,3
215772,359,1,2
216186,353,1,8
216189,347,2,13
216198,349,1,12
216204,353,1,8
216224,345,1,16
216264,356,1,5
216309,348,1,13
216482,352,1,9
216713,347,1,14
217230,351,1,10
217231,347,1,14
217438,353,1,8
217584,358,1,3
217615,350,1,11
217641,354,1,7
217669,336,1,25
218017,351,1,10
218481,356,1,5
219041,353,1,8
219047,356,1,5
219269,349,1,12
219416,347,1,14
219940,355,1,6
220098,343,1,18
220099,356,1,5
220842,350,1,11
221090,355,1,6
221128,351,1,10
221827,354,1,7
221836,347,1,14
221837,353,1,8
221838,355,1,6
221839,354,1,7
221840,353,1,8
221843,350,1,11
222832,352,1,9
223039,354,1,7
223290,354,1,7
223388,346,1,15
223518,357,1,4
223716,355,1,6
223752,357,1,4
223799,318,1,43
224050,350,1,11
224077,356,1,5
224183,354,1,7
224347,353,1,8
224480,359,1,2
225121,351,1,10
225122,346,1,15
225294,355,2,5
225323,355,1,6
225324,354,1,7
225411,350,1,11
225412,356,1,5
225632,353,1,8
225691,354,1,7
225772,352,1,9
225775,345,1,16
225776,350,1,11
225792,349,1,12
225805,358,1,3
225814,350,1,11
226024,355,1,6
226555,358,1,3
226566,359,1,2
226570,360,1,1
226602,349,1,12
226651,347,1,14
226718,358,1,3
226740,357,1,4
226742,354,1,7
226772,345,1,16
226798,350,1,11
226935,352,1,9
227033,352,1,9
227082,358,1,3
227088,358,1,3
227103,357,1,4
227115,355,1,6
227122,358,1,3
227123,357,1,4
227124,354,1,7
227128,351,1,10
227140,351,1,10
227170,356,1,5
227173,353,1,8
227265,350,1,11
227269,344,1,17
227279,350,1,11
227275,352,1,9
227321,358,1,3
227345,351,1,10
227376,352,1,9
227499,348,1,13
227561,355,1,6
227569,351,1,10
227599,342,1,19
227601,350,1,11
227733,344,1,17
227792,351,1,10
227878,358,1,3
227895,349,2,11
227903,352,1,9
227911,348,1,13
227918,339,1,22
227920,357,1,4
227921,360,1,1
227925,354,1,7
227928,358,1,3
227946,358,1,3
227958,358,1,3
228083,354,1,7
228094,354,1,7
228150,314,1,47
228152,334,1,27
228498,354,1,7
228508,359,1,2
228523,356,1,5
228533,334,1,27
228534,354,1,7
228560,349,1,12
228578,352,1,9
228676,349,1,12
228680,353,1,8
230272,352,1,9
230274,356,1,5
230361,356,1,5
230423,349,1,12
230462,357,1,4
230498,359,1,2
230499,356,1,5
230525,350,1,11
230539,354,1,7
230544,355,1,6
230845,352,1,9
230965,351,1,10
231088,346,1,15
231121,355,1,6
231289,359,1,2
231517,358,1,3
231841,353,1,8
231849,345,1,16
232012,355,1,6
232013,352,1,9
232014,356,1,5
232078,347,1,14
232119,360,1,1
232555,350,1,11
232556,353,1,8
232655,346,1,15
232729,346,3,13
232965,356,1,5
233121,350,1,11
233246,345,1,16
233582,357,1,4
233625,340,1,21
233632,354,1,7
233688,355,1,6
233693,352,1,9
233786,340,1,21
233794,341,1,20
233836,357,1,4
233969,353,1,8
234270,346,1,15
234481,352,1,9
234592,351,1,10
235044,357,1,4
235072,353,1,8
235357,354,1,7
235567,352,1,9
235643,354,1,7
235712,344,1,17
235898,346,1,15
235941,350,1,11
235950,358,1,3
236011,354,1,7
236135,339,1,22
236212,343,1,18
236403,335,1,26
236586,354,1,7
236976,353,1,8
237003,337,1,24
237012,241,1,120
237142,342,1,19
237175,354,1,7
237191,353,1,8
237352,343,1,18
237451,355,1,6
237483,356,1,5
237498,354,1,7
237824,348,1,13
237987,355,1,6
238002,352,1,9
238039,346,1,15
238442,356,1,5
238583,354,1,7
238758,348,1,13
238795,347,1,14
238888,346,1,15
238957,360,1,1
239018,348,2,12
239197,351,1,10
239233,358,1,3
239352,343,1,18
239795,348,1,13
239822,358,1,3
239938,345,1,16
239948,358,1,3
240352,357,1,4
240607,346,1,15
241035,346,1,15
241728,352,1,9
241768,355,1,6
242468,342,1,19
