Position,Wild,Mut,Miss
112866,352,1,8
112869,359,1,1
112880,358,1,2
112884,350,1,10
112952,357,1,3
113007,358,1,2
113024,352,1,8
113078,345,2,14
113123,354,1,6
113145,356,1,4
113157,358,1,2
113164,346,1,14
113166,356,1,4
113167,355,1,5
113189,352,1,8
113202,359,1,1
113213,349,1,11
113310,350,1,10
113371,356,2,3
113375,352,1,8
113406,355,1,5
113418,355,1,5
113450,351,1,9
113479,346,2,13
113541,352,1,8
113604,348,1,12
113641,353,1,7
113694,355,1,5
113707,351,1,9
113728,354,1,6
113754,356,1,4
113760,356,1,4
113762,356,1,4
113774,355,1,5
113786,354,1,6
113807,358,1,2
113808,355,1,5
113825,350,1,10
113840,350,1,10
113841,358,1,2
113848,357,1,3
113861,355,3,3
113920,353,1,7
113927,356,2,3
113975,351,1,9
114006,355,1,5
114040,346,1,14
114052,354,1,6
114168,354,1,6
114396,344,1,16
114431,356,1,4
114504,350,1,10
114874,352,1,8
114883,350,1,10
114891,350,1,10
114890,353,1,7
115070,352,1,8
115107,356,1,4
115147,350,1,10
116208,348,1,12
116219,352,1,8
116221,336,1,24
116243,346,1,14
116267,354,1,6
116525,346,1,14
116540,348,1,12
116541,345,1,15
116543,344,1,16
116836,354,1,6
116940,359,1,1
118151,353,1,7
118241,347,1,13
118457,359,1,1
118627,351,1,9
118628,352,1,8
118644,354,1,6
118824,350,1,10
118847,347,1,13
119366,338,1,22
119389,353,1,7
119657,352,1,8
119882,359,1,1
119991,354,1,6
120074,351,1,9
120085,346,1,14
120542,350,1,10
120569,352,1,8
120623,350,1,10
120624,351,1,9
120626,350,1,10
120625,350,1,10
120648,354,1,6
120678,349,1,11
120994,348,1,12
121254,352,1,8
121551,352,1,8
121961,352,1,8
122219,351,1,9
122568,358,1,2
122878,345,1,15
122891,357,1,3
122908,354,1,6
122944,358,1,2
123005,353,1,7
123109,354,1,6
123188,353,1,7
123223,350,1,10
123242,359,1,1
123251,357,1,3
123253,355,1,5
123284,350,1,10
123292,352,1,8
123316,355,1,5
123373,350,1,10
123398,359,1,1
123399,354,1,6
123406,351,1,9
123423,356,2,3
123491,353,2,6
123494,353,1,7
123503,357,1,3
123507,357,1,3
123512,351,1,9
123633,357,2,2
123635,356,2,3
123654,342,2,17
123684,357,1,3
123731,350,1,10
123732,353,1,7
123736,349,1,11
123743,342,1,18
123746,357,1,3
123752,359,1,1
123761,352,1,8
123782,352,1,8
123819,346,1,14
123820,341,1,19
123885,353,1,7
123892,354,1,6
123907,355,1,5
123933,359,1,1
123939,358,1,2
123942,354,1,6
123941,349,2,10
123943,351,1,9
123952,356,1,4
123979,357,1,3
123998,356,1,4
124021,352,1,8
124048,355,1,5
124070,345,1,15
124071,355,1,5
124095,359,1,1
124122,355,1,5
124127,348,1,12
124179,359,1,1
124201,355,1,5
124202,357,1,3
124289,349,1,11
124387,343,1,17
124394,356,1,4
124476,352,1,8
124482,346,1,14
124488,352,1,8
124551,352,1,8
124634,348,1,12
124722,355,1,5
124781,349,1,11
125001,359,1,1
125260,344,1,16
125326,356,1,4
125348,355,1,5
125380,351,2,8
125456,352,1,8
125457,356,1,4
125482,356,1,4
125648,357,1,3
125670,352,1,8
125732,350,1,10
125836,353,1,7
125980,357,1,3
125986,357,1,3
125998,355,1,5
126006,349,1,11
126014,358,1,2
126022,355,1,5
126025,354,1,6
126027,350,1,10
126031,353,1,7
126061,356,1,4
126065,357,1,3
126110,355,1,5
126119,357,1,3
126132,349,1,11
126156,356,1,4
126212,355,3,3
126220,351,1,9
126221,352,1,8
126222,352,1,8
126223,352,1,8
126281,354,1,6
126284,352,1,8
126299,352,2,7
126286,346,1,14
126289,347,1,13
126292,354,1,6
126293,353,1,7
126298,353,1,7
126305,299,1,61
126336,353,1,7
126349,356,1,4
126380,355,1,5
126440,353,2,6
126449,354,1,6
126462,355,1,5
126464,353,1,7
126476,357,1,3
126497,351,1,9
126508,353,1,7
126509,356,1,4
126510,356,1,4
126517,350,1,10
126521,356,1,4
126526,358,1,2
126604,357,1,3
126625,355,1,5
126693,358,1,2
126695,353,1,7
126700,353,1,7
126707,356,1,4
126710,351,2,8
126721,356,1,4
126767,353,1,7
126835,356,1,4
126855,355,1,5
126864,358,1,2
126871,353,1,7
126908,359,1,1
126949,352,1,8
126965,353,1,7
126978,355,1,5
127024,352,1,8
127039,355,1,5
127058,355,1,5
127062,355,1,5
127074,356,1,4
127100,358,1,2
127113,352,1,8
127116,343,1,17
127117,356,1,4
127150,357,1,3
127207,353,1,7
127231,355,1,5
127232,358,1,2
127240,355,1,5
127256,351,1,9
127266,353,1,7
127278,357,1,3
127297,358,1,2
127303,351,1,9
127304,349,1,11
127309,354,1,6
127325,356,1,4
127373,354,1,6
127391,352,1,8
127426,358,1,2
127450,354,1,6
127451,354,1,6
127453,346,1,14
127456,357,1,3
127463,354,1,6
127483,349,1,11
127506,356,1,4
127507,356,1,4
127508,350,1,10
127522,351,1,9
127533,356,1,4
127534,356,1,4
127550,354,1,6
127589,342,1,18
127592,352,1,8
127599,358,1,2
127603,354,1,6
127607,352,1,8
127634,351,1,9
127637,338,1,22
127655,358,1,2
127685,356,1,4
127686,350,1,10
127694,348,1,12
127695,343,1,17
127720,349,1,11
127721,357,1,3
127729,351,1,9
127803,347,1,13
127852,352,1,8
127853,353,2,6
127859,348,1,12
127891,356,1,4
127921,355,1,5
127944,347,1,13
128000,350,1,10
128013,354,1,6
128034,348,1,12
128038,354,1,6
128043,351,1,9
128054,348,1,12
128060,343,1,17
128079,353,1,7
128085,353,1,7
128115,355,1,5
128119,352,1,8
128130,358,1,2
128135,355,1,5
128148,359,1,1
128157,354,1,6
128164,351,1,9
128190,352,1,8
128191,354,1,6
128207,349,1,11
128221,358,1,2
128230,356,1,4
128234,351,1,9
128248,352,1,8
128252,353,1,7
128255,352,1,8
128282,359,1,1
128319,350,1,10
128433,358,1,2
128435,353,1,7
128461,358,1,2
128462,356,1,4
128499,353,1,7
128509,356,1,4
128514,358,1,2
128544,356,1,4
128546,353,1,7
128547,351,1,9
128553,347,1,13
128561,350,1,10
128590,351,1,9
128591,353,1,7
128601,354,1,6
128619,348,1,12
128620,348,1,12
128642,350,1,10
128648,353,1,7
128654,359,1,1
128660,353,1,7
128697,355,1,5
128703,349,1,11
128706,358,1,2
128716,347,1,13
128717,353,1,7
128740,357,1,3
128752,357,1,3
128757,357,1,3
128760,354,1,6
128763,347,1,13
128772,350,1,10
128773,354,1,6
128775,354,1,6
128774,345,2,14
128776,356,1,4
128847,355,1,5
128876,353,1,7
129062,346,1,14
129065,351,1,9
129174,348,1,12
129216,350,1,10
129217,347,1,13
129230,349,1,11
129245,352,1,8
129247,353,1,7
130044,353,1,7
130059,349,2,10
130106,352,2,7
130150,356,1,4
130314,353,1,7
130391,353,1,7
130440,354,1,6
130453,358,1,2
130854,347,1,13
130869,350,1,10
131025,356,1,4
131417,351,1,9
131638,350,1,10
131842,351,1,9
131881,349,1,11
131901,349,2,10
132249,346,1,14
132278,345,1,15
132812,352,1,8
132824,356,1,4
132830,348,1,12
132834,358,1,2
132847,357,1,3
132853,357,1,3
132885,352,1,8
133205,358,1,2
133226,352,1,8
133227,357,1,3
133331,346,1,14
133340,357,1,3
133537,347,1,13
133903,349,1,11
133973,354,1,6
134201,354,1,6
134777,347,1,13
134787,352,1,8
135092,349,1,11
135813,341,1,19
135827,352,1,8
135856,352,1,8
136191,357,1,3
136195,356,1,4
136206,349,1,11
136207,357,1,3
136688,351,1,9
137197,351,1,9
137375,355,1,5
137517,342,1,18
137522,351,1,9
137535,350,1,10
137640,356,1,4
137877,343,1,17
137939,351,1,9
138145,345,1,15
138331,354,1,6
138368,349,1,11
138376,352,1,8
138421,352,1,8
138422,350,1,10
138425,351,1,9
138547,356,1,4
138708,356,1,4
138960,345,1,15
139033,351,1,9
139161,356,1,4
139328,356,2,3
139368,358,1,2
139414,356,1,4
139447,352,1,8
139451,356,1,4
139452,354,1,6
139453,350,1,10
139454,353,1,7
139455,354,1,6
139470,354,1,6
139473,354,1,6
139474,354,1,6
139475,344,1,16
139479,348,1,12
139456,351,1,9
139481,353,1,7
139460,353,1,7
139469,356,1,4
139471,350,1,10
139477,354,1,6
139503,340,1,20
139666,347,1,13
139879,353,1,7
140423,342,1,18
140431,346,1,14
140758,351,1,9
140763,356,1,4
140830,355,1,5
140941,353,1,7
141024,350,1,10
141569,352,1,8
141600,352,1,8
141611,351,1,9
141651,354,1,6
141734,354,1,6
141740,353,1,7
141962,349,1,11
142140,355,2,4
142194,350,1,10
142278,353,1,7
142420,345,1,15
142567,348,1,12
142631,352,1,8
142823,347,1,13
143009,343,1,17
143010,344,1,16
143012,343,1,17
143027,348,1,12
143061,352,1,8
143070,348,1,12
143068,349,1,11
143273,344,1,16
143275,350,1,10
143276,353,1,7
143282,354,1,6
143315,354,1,6
143496,356,1,4
143744,345,1,15
143882,350,1,10
143886,354,1,6
144176,352,1,8
144178,351,1,9
144199,354,1,6
144237,346,1,14
144241,347,1,13
144247,351,1,9
144269,357,1,3
144271,357,1,3
144272,352,1,8
144279,352,1,8
144294,353,1,7
144296,352,1,8
144297,347,1,13
144298,356,1,4
144300,350,1,10
144305,354,2,5
144308,357,1,3
144310,351,1,9
144319,351,1,9
144638,347,1,13
145108,334,1,26
145430,342,1,18
145438,355,1,5
145566,351,1,9
145567,350,1,10
145588,351,1,9
145594,343,1,17
145941,355,1,5
145975,354,2,5
146138,351,1,9
146209,357,1,3
146247,356,1,4
146250,348,1,12
146274,357,1,3
146287,356,1,4
146328,353,1,7
146333,356,1,4
146349,352,1,8
146362,344,1,16
146666,354,1,6
146714,352,1,8
146816,353,1,7
146819,351,2,8
146847,353,1,7
146850,346,1,14
146854,350,2,9
146880,356,1,4
146900,352,1,8
146904,357,1,3
146920,354,1,6
147157,354,1,6
147247,358,1,2
147260,354,1,6
147274,350,1,10
147297,356,1,4
147312,344,1,16
147315,355,1,5
147324,353,1,7
147357,350,1,10
147481,347,1,13
147514,351,1,9
147563,349,1,11
147608,353,1,7
147645,351,1,9
147684,350,1,10
147721,351,1,9
147723,353,1,7
147763,347,1,13
147777,345,1,15
147861,349,1,11
148142,349,1,11
148267,348,1,12
148277,330,1,30
148280,349,1,11
148281,348,1,12
148298,353,1,7
148340,344,1,16
148875,356,1,4
148925,347,1,13
148926,351,1,9
149089,355,1,5
149116,347,1,13
149118,349,1,11
149536,356,1,4
149635,352,1,8
149925,352,1,8
149979,354,1,6
150346,356,1,4
151009,350,1,10
151017,350,1,10
151018,352,1,8
151751,356,1,4
151812,356,1,4
151989,352,1,8
152134,356,1,4
152562,351,1,9
152573,353,1,7
152635,354,1,6
152638,355,1,5
152687,355,1,5
152740,358,1,2
152758,348,1,12
152822,352,1,8
152841,346,1,14
152924,348,1,12
152992,348,1,12
152993,353,1,7
153042,349,2,10
153044,353,1,7
153043,350,1,10
153072,357,1,3
153078,356,1,4
153100,357,1,3
153101,348,1,12
153103,351,2,8
153113,346,1,14
153155,348,1,12
153217,351,1,9
153620,349,1,11
154861,348,1,12
154890,354,1,6
154895,351,1,9
154970,353,1,7
154990,349,1,11
155097,356,1,4
155439,353,1,7
155494,353,1,7
155500,354,1,6
155502,355,1,5
155536,354,1,6
155555,356,1,4
155579,353,1,7
155636,358,1,2
155643,356,1,4
155707,357,1,3
155716,355,1,5
156192,353,1,7
156512,353,1,7
156523,345,1,15
156621,339,1,21
156866,347,1,13
156929,350,1,10
157066,346,1,14
157125,352,1,8
157233,353,1,7
157451,357,1,3
157520,354,1,6
157577,355,1,5
157666,341,1,19
157857,352,1,8
157874,358,1,2
157974,354,1,6
158142,351,1,9
158148,347,1,13
158149,351,1,9
158171,350,1,10
158198,353,1,7
158200,350,1,10
158232,350,1,10
158250,356,1,4
158268,354,1,6
158272,357,1,3
158280,356,1,4
158321,355,1,5
158372,351,1,9
158386,341,1,19
158398,353,1,7
158401,353,1,7
158496,351,1,9
158503,351,1,9
158518,346,1,14
158520,354,1,6
158519,356,1,4
158630,348,1,12
158634,348,1,12
158644,354,1,6
158751,353,1,7
158794,358,1,2
159099,354,1,6
159103,346,2,13
159128,354,1,6
159133,348,1,12
159538,348,1,12
159567,352,1,8
159594,351,1,9
159654,354,1,6
159733,358,1,2
159738,352,1,8
159744,354,1,6
159769,355,1,5
160169,354,1,6
160191,347,1,13
160194,348,1,12
160205,357,1,3
160225,352,1,8
160229,356,1,4
160286,353,1,7
160289,348,2,11
160312,357,1,3
160313,357,1,3
160324,357,1,3
160325,359,1,1
161075,351,1,9
161136,347,1,13
161265,355,1,5
161319,350,1,10
161322,355,1,5
161335,347,1,13
161507,357,1,3
161554,358,1,2
161690,346,1,14
161926,355,1,5
161950,351,1,9
161983,357,1,3
161990,353,1,7
161991,353,2,6
161993,352,1,8
162005,358,1,2
162033,359,1,1
162051,357,1,3
162057,359,1,1
162139,349,1,11
162147,354,1,6
162170,353,1,7
162185,356,1,4
162186,355,1,5
162188,354,1,6
162202,359,1,1
162215,354,1,6
162221,359,1,1
162231,354,1,6
162246,357,1,3
162594,350,1,10
162613,356,1,4
162675,337,1,23
163001,348,1,12
163006,349,1,11
163138,348,1,12
163712,353,1,7
164790,354,1,6
165015,343,1,17
165018,346,1,14
165054,343,1,17
165202,347,1,13
165254,351,1,9
165322,353,1,7
165336,359,1,1
165359,351,1,9
165421,352,1,8
165563,354,1,6
165623,351,1,9
165632,348,1,12
165677,351,1,9
165933,343,1,17
165944,343,1,17
165953,352,1,8
166134,352,1,8
166177,356,1,4
166187,350,1,10
166205,352,1,8
166234,349,1,11
166235,356,1,4
166282,356,1,4
166343,355,1,5
166345,358,1,2
166413,358,1,2
166437,351,1,9
166547,356,1,4
166548,358,1,2
166553,352,1,8
166556,357,1,3
166658,355,1,5
166814,356,1,4
166986,358,1,2
166990,356,1,4
167061,355,1,5
167077,356,1,4
167078,357,1,3
167107,345,1,15
167222,354,1,6
167255,352,1,8
167327,354,1,6
167330,351,1,9
167411,352,1,8
167413,351,1,9
167450,350,1,10
167494,350,1,10
167461,351,1,9
167493,350,1,10
167540,348,1,12
167558,351,1,9
167707,356,1,4
167746,352,1,8
167753,350,1,10
167801,350,1,10
167861,357,1,3
167926,357,1,3
167931,352,1,8
167958,353,1,7
168027,348,1,12
168165,346,1,14
168434,353,1,7
168490,352,1,8
168550,356,1,4
168566,349,1,11
168570,360,1,0
168605,356,1,4
168622,356,1,4
168627,356,1,4
168636,355,1,5
168704,356,1,4
168729,355,1,5
168733,350,1,10
168760,354,1,6
168775,352,1,8
168784,354,1,6
168793,356,1,4
168812,358,1,2
168816,355,2,4
168869,355,1,5
168888,354,1,6
168922,354,1,6
168946,354,1,6
168950,346,1,14
168991,349,1,11
169023,358,1,2
169071,354,1,6
169089,352,1,8
169104,352,1,8
169105,356,1,4
169167,347,1,13
169215,354,1,6
169283,349,1,11
169286,355,1,5
169294,354,1,6
169329,346,1,14
169340,349,1,11
169380,337,1,23
169937,348,1,12
169964,356,1,4
169985,357,1,3
169986,350,1,10
170005,336,1,24
170036,347,1,13
170117,347,1,13
170447,355,1,5
170468,355,1,5
170644,358,1,2
170996,352,1,8
171004,354,1,6
171075,350,1,10
171119,352,1,8
171246,343,1,17
171411,351,1,9
171561,348,1,12
171610,343,1,17
171720,348,1,12
171743,353,1,7
171746,353,1,7
171777,356,1,4
171785,353,1,7
172510,344,1,16
172541,356,1,4
172599,351,1,9
172611,348,1,12
172668,346,1,14
172729,351,1,9
172748,345,1,15
172803,351,1,9
172840,356,1,4
172856,353,1,7
172883,351,1,9
172952,349,1,11
172967,352,1,8
173079,355,1,5
173081,338,1,22
173116,353,1,7
173122,349,1,11
173226,353,1,7
173227,342,1,18
173265,349,1,11
173314,359,1,1
173417,359,1,1
173420,352,1,8
173484,353,1,7
173531,356,1,4
173539,353,1,7
173600,355,1,5
173639,354,1,6
173652,358,1,2
173670,349,1,11
173688,352,1,8
173690,351,1,9
173750,348,1,12
173777,356,1,4
173883,352,1,8
173978,352,1,8
174304,357,1,3
174305,356,1,4
174334,350,1,10
174368,353,1,7
174629,352,1,8
174845,348,1,12
174923,357,1,3
174980,342,1,18
175040,352,1,8
175513,353,1,7
175883,355,1,5
175893,341,1,19
175899,345,1,15
175925,350,2,9
175943,352,1,8
175954,353,1,7
175988,350,1,10
176120,352,1,8
176127,353,1,7
176151,352,1,8
176445,353,1,7
176866,356,1,4
177843,344,1,16
177859,316,1,44
177889,349,1,11
178221,347,1,13
178223,347,1,13
178272,351,1,9
178385,350,1,10
178442,355,1,5
178491,347,1,13
178492,354,1,6
178595,354,1,6
178607,346,1,14
178639,352,1,8
178733,351,1,9
179917,347,2,12
179918,348,1,12
179949,352,1,8
179985,356,1,4
179994,351,1,9
180022,351,1,9
180034,353,2,6
180040,356,1,4
180043,358,1,2
180042,355,1,5
180045,358,1,2
180050,354,1,6
180051,356,1,4
180056,354,1,6
180054,355,1,5
180058,353,1,7
180060,358,1,2
180061,356,1,4
180062,352,1,8
180063,352,1,8
180066,332,1,28
180147,357,1,3
180169,355,1,5
180270,353,1,7
180282,352,1,8
180292,349,1,11
180390,353,1,7
180468,352,1,8
180654,350,1,10
181000,355,1,5
181117,354,1,6
181122,347,1,13
181125,347,1,13
181138,350,1,10
181255,358,1,2
181341,344,1,16
181348,348,1,12
181376,315,1,45
181377,347,1,13
181393,353,1,7
181572,354,1,6
182013,348,1,12
182087,351,1,9
182610,350,1,10
182894,348,1,12
183057,352,1,8
183123,342,1,18
183281,350,1,10
183749,356,1,4
183788,351,1,9
183811,352,1,8
183817,354,1,6
183852,348,1,12
183881,351,1,9
183923,356,1,4
183924,350,2,9
184081,354,1,6
184265,351,1,9
184291,352,1,8
184302,358,1,2
184324,348,1,12
184340,352,1,8
184485,353,1,7
184491,355,1,5
184546,347,1,13
184621,350,1,10
184639,354,2,5
184640,347,1,13
184650,354,1,6
184701,351,1,9
184737,344,1,16
184760,355,1,5
184766,352,1,8
184770,347,1,13
184797,357,1,3
184771,350,1,10
184795,338,1,22
184813,352,1,8
184822,355,1,5
184876,358,1,2
184877,354,1,6
184891,357,1,3
184899,355,1,5
184901,356,1,4
184905,353,1,7
184923,352,1,8
184929,345,1,15
184930,353,1,7
184950,354,1,6
184973,357,1,3
184980,351,1,9
184983,354,1,6
184995,351,1,9
184997,356,1,4
185019,355,1,5
185026,349,1,11
185067,356,1,4
185155,357,1,3
185235,353,2,6
185240,356,1,4
185248,358,1,2
185249,359,1,1
185250,355,1,5
185255,345,1,15
185269,355,2,4
185307,351,1,9
185361,344,2,15
185780,353,1,7
185854,353,1,7
185863,352,1,8
185893,354,1,6
186353,342,1,18
186556,354,1,6
186910,347,1,13
187064,356,1,4
187178,349,1,11
187386,353,1,7
187937,307,1,53
187952,351,1,9
189948,346,1,14
189989,350,1,10
190410,347,1,13
191145,354,1,6
191176,346,1,14
191257,351,1,9
191277,352,1,8
191453,347,1,13
191458,352,1,8
191479,350,1,10
191485,351,1,9
191486,352,1,8
191666,351,1,9
191769,356,1,4
191793,351,1,9
192233,354,1,6
192627,354,1,6
192752,357,1,3
193086,349,1,11
193110,346,1,14
193209,349,1,11
193218,349,1,11
193485,350,1,10
193931,347,1,13
193932,349,1,11
194167,346,1,14
194263,350,1,10
194321,355,1,5
194325,344,1,16
194335,352,1,8
195053,352,1,8
195054,352,1,8
195170,348,1,12
196775,349,1,11
197126,349,2,10
197135,349,1,11
197378,352,1,8
197413,351,1,9
197567,350,1,10
197972,356,1,4
198349,347,1,13
198373,354,1,6
198576,348,1,12
198602,339,1,21
198610,352,1,8
198615,356,1,4
198727,354,1,6
198754,351,1,9
198776,357,1,3
198791,347,1,13
198806,354,1,6
198909,344,1,16
198912,348,1,12
199254,353,1,7
199331,351,1,9
200434,333,1,27
200713,347,1,13
200738,351,1,9
201307,350,1,10
201352,354,1,6
201564,342,1,18
201774,349,1,11
201864,350,1,10
201974,348,1,12
202678,356,1,4
203136,352,1,8
203180,350,1,10
203195,345,1,15
203310,349,1,11
203375,342,1,18
203379,350,1,10
203723,344,1,16
204280,330,1,30
204961,353,1,7
204969,346,1,14
205004,347,1,13
205097,350,1,10
205099,353,1,7
205196,352,1,8
205199,346,1,14
205601,355,1,5
206203,351,1,9
206675,353,1,7
206932,350,1,10
207209,350,1,10
207290,359,1,1
207400,352,1,8
207433,356,1,4
207441,357,1,3
207636,349,1,11
208211,351,1,9
208470,353,1,7
208576,356,1,4
209006,355,1,5
209042,359,1,1
209119,356,1,4
209552,347,1,13
209666,349,1,11
210884,344,1,16
211077,344,1,16
211137,352,1,8
211252,355,1,5
211366,341,1,19
211399,348,1,12
211417,347,1,13
211519,353,2,6
211520,350,1,10
211756,347,1,13
211793,352,1,8
211923,355,1,5
212088,352,1,8
212107,356,1,4
212146,350,1,10
212204,351,3,7
212206,350,1,10
212208,350,1,10
212404,347,1,13
212560,350,1,10
212809,353,1,7
213286,354,1,6
213325,353,1,7
213462,349,1,11
213463,355,1,5
213485,350,1,10
213486,355,1,5
214219,355,1,5
216481,354,1,6
216502,347,2,12
216550,355,1,5
216995,354,1,6
217012,356,1,4
217449,351,1,9
217611,358,1,2
217744,348,1,12
217759,350,1,10
217825,341,1,19
218521,345,1,15
218524,349,1,11
218614,351,1,9
218620,352,1,8
218633,348,1,12
218615,352,1,8
218669,355,1,5
218862,357,1,3
218719,348,1,12
219007,350,1,10
219143,349,1,11
219179,351,1,9
219184,345,1,15
219192,354,1,6
219412,349,1,11
219423,356,1,4
219427,360,1,0
219429,354,2,5
219561,347,1,13
219588,350,1,10
219627,353,1,7
219828,348,1,12
219842,355,1,5
219975,345,1,15
220031,344,1,16
219859,351,1,9
219860,350,1,10
219869,352,1,8
219880,351,1,9
219992,355,1,5
220006,358,1,2
220028,351,1,9
220029,351,1,9
220115,355,1,5
220116,358,1,2
220117,355,1,5
220119,358,1,2
220120,357,1,3
220121,359,1,1
220122,358,1,2
220123,355,1,5
220126,354,1,6
220127,352,1,8
220128,360,1,0
220129,358,1,2
220132,357,1,3
220133,359,1,1
220134,356,1,4
220137,357,1,3
220144,356,1,4
220147,359,1,1
220164,348,1,12
220179,353,1,7
220180,338,5,18
220199,358,1,2
220218,353,1,7
220220,353,1,7
220221,351,1,9
220222,355,1,5
220226,340,1,20
220228,355,1,5
220229,356,1,4
220232,356,1,4
220243,353,1,7
220244,351,1,9
220246,348,1,12
220250,355,1,5
220251,358,1,2
220254,358,1,2
220257,353,1,7
220260,357,1,3
220270,355,1,5
220273,355,1,5
220283,350,1,10
220309,347,1,13
220310,356,1,4
220321,351,1,9
220553,352,1,8
220554,351,1,9
220703,355,1,5
220801,352,1,8
220807,352,1,8
220997,353,1,7
221024,354,1,6
221174,350,1,10
221186,354,1,6
221197,356,1,4
221357,345,1,15
221363,356,1,4
221503,346,1,14
221508,338,1,22
221963,355,1,5
221968,351,1,9
221969,356,1,4
222460,352,1,8
222466,354,1,6
222470,355,1,5
222509,356,1,4
222861,356,1,4
222877,350,1,10
222879,355,1,5
222911,352,1,8
223095,340,1,20
223412,351,1,9
223994,352,1,8
224097,343,1,17
224126,350,1,10
224109,351,1,9
224162,350,1,10
224175,352,1,8
224192,353,1,7
224203,354,1,6
224331,347,1,13
224476,332,1,28
224580,353,1,7
224594,350,1,10
224635,352,1,8
224644,357,1,3
224698,352,1,8
225048,353,1,7
225049,351,1,9
225108,356,1,4
225206,351,1,9
225209,349,1,11
225245,348,1,12
225246,354,1,6
225252,349,1,11
225258,354,1,6
225305,324,1,36
225443,354,1,6
225500,359,1,1
225534,354,1,6
225551,352,1,8
225570,353,1,7
225625,349,1,11
225628,358,1,2
225719,354,1,6
225928,352,1,8
225929,342,1,18
226311,351,1,9
228153,358,1,2
228238,348,1,12
228256,348,1,12
228385,350,1,10
228422,347,1,13
228443,347,1,13
228647,356,1,4
228690,342,1,18
228758,353,1,7
228759,354,1,6
229007,352,1,8
229009,356,1,4
229364,349,1,11
229365,347,2,12
229381,350,6,5
229670,352,1,8
229797,350,1,10
230212,352,1,8
230385,351,1,9
230511,352,2,7
230769,351,1,9
230787,350,1,10
232045,355,1,5
232074,353,1,7
232241,359,1,1
232247,353,2,6
232540,353,1,7
232617,350,1,10
232623,351,1,9
232705,352,1,8
232786,344,1,16
232869,359,1,1
232913,353,1,7
233157,351,1,9
233264,348,1,12
233295,350,1,10
233494,349,1,11
233537,342,1,18
233553,349,1,11
233554,348,1,12
233555,350,1,10
233556,355,1,5
233557,358,1,2
233566,351,1,9
233638,353,1,7
233704,354,1,6
233985,346,1,14
235002,353,1,7
235003,355,1,5
235012,347,1,13
235047,342,1,18
235064,354,1,6
235509,346,1,14
235590,352,1,8
235603,349,1,11
235648,348,2,11
235761,351,1,9
236473,346,1,14
236485,353,6,2
236746,348,1,12
237071,351,1,9
237406,349,1,11
237534,354,1,6
237574,352,1,8
237584,352,1,8
237613,356,1,4
237629,355,1,5
237851,350,1,10
237863,354,1,6
237915,353,1,7
238544,355,1,5
238545,349,1,11
238690,353,1,7
238701,348,1,12
238876,350,1,10
238877,357,1,3
239089,353,1,7
239352,342,2,17
239967,349,1,11
240036,341,1,19
240222,357,1,3
240229,347,1,13
240231,354,1,6
240397,328,1,32
240479,342,1,18
240565,351,1,9
240580,351,1,9
240699,352,1,8
240779,351,2,8
240808,352,1,8
240990,345,1,15
241032,357,1,3
241042,351,1,9
241216,348,1,12
241763,352,1,8
241895,351,1,9
241929,355,1,5
241955,348,1,12
242175,347,1,13
242267,348,1,12
242545,357,1,3
242591,353,1,7
242812,342,1,18
242822,340,1,20
242818,353,1,7
242819,354,1,6
243018,351,1,9
243115,351,1,9
243140,348,1,12
243316,357,1,3
243349,353,1,7
243438,346,1,14
243460,353,1,7
243688,346,1,14
244289,341,1,19
244466,356,1,4
244503,347,1,13
244508,354,1,6
244509,346,1,14
244781,350,1,10
244944,348,1,12
244950,352,1,8
245321,344,1,16
245507,355,1,5
245731,349,1,11
245740,351,1,9
245755,358,1,2
245756,351,1,9
245851,352,1,8
245862,355,1,5
245982,347,1,13
245989,347,1,13
246082,349,1,11
246084,357,1,3
246087,351,1,9
246114,348,1,12
246175,352,1,8
246207,347,2,12
246208,352,1,8
246224,350,1,10
246230,352,1,8
246243,348,1,12
246252,354,1,6
246316,347,1,13
246332,357,1,3
246335,355,1,5
246337,349,1,11
246342,353,1,7
246365,354,1,6
246378,344,1,16
246438,352,1,8
246439,352,1,8
246447,350,1,10
246448,352,1,8
246473,355,1,5
246490,353,1,7
246501,351,1,9
246503,351,2,8
246504,354,1,6
246525,346,1,14
246536,350,1,10
246539,354,1,6
246565,353,1,7
246582,353,1,7
246591,350,1,10
246606,357,1,3
246645,353,1,7
246723,348,1,12
246729,348,1,12
246743,348,1,12
246810,348,1,12
246820,352,1,8
246830,349,1,11
246853,357,1,3
246857,353,1,7
246901,360,1,0
247055,358,1,2
247069,354,1,6
247094,354,1,6
247105,349,1,11
247090,350,1,10
247110,353,1,7
247139,355,1,5
247140,347,1,13
247141,353,1,7
247406,348,1,12
247570,354,2,5
247571,346,1,14
247595,349,1,11
247596,356,1,4
247597,355,1,5
247605,353,1,7
247620,350,1,10
247697,354,1,6
247705,348,1,12
247706,356,1,4
247966,354,1,6
247999,353,1,7
248031,349,1,11
248305,357,2,2
248307,342,1,18
248321,350,2,9
248479,356,1,4
248510,359,1,1
248616,350,1,10
248719,350,1,10
248741,352,2,7
248817,350,1,10
248824,343,1,17
248853,343,1,17
248890,342,1,18
248996,351,1,9
249269,347,1,13
249271,355,1,5
249316,347,1,13
249339,353,1,7
250001,348,1,12
250119,344,1,16
250226,345,1,15
250898,346,1,14
250998,344,1,16
251011,354,1,6
251012,350,1,10
251050,349,1,11
251275,354,1,6
251276,355,1,5
